Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,const
165,4,19,64063.23,10.24857935,14,3,0,False,True,False,True,False,False,False,False,True,False,True,False,7.873371451,127.474951,1029.489242,2,3,3,5,3,4,3,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,1
664,1,72,44435.09,8.890347,18,2,1,False,False,False,True,True,False,False,False,False,False,True,True,67.14449,179.9476,5687.54248,4,3,6,3,2,3,4,5,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,1
2419,5,77,74732.97,7.48647,13,2,0,False,True,False,True,False,True,True,True,False,True,True,True,59.13489,225.1457,6078.532596,3,3,2,4,4,4,4,4,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
1860,3,83,74459.99,7.029845,14,1,0,False,True,True,True,True,False,True,False,False,True,False,True,69.10177,192.4404,6003.545722,3,3,4,2,3,3,2,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1
706,3,79,43925.68,10.67296,8,2,0,False,True,True,False,False,True,True,True,False,True,False,False,8.939477,154.9755,1588.984136,5,4,5,3,3,6,4,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
378,7,34,61023.12,7.279855,10,0,0,False,False,False,True,False,True,True,False,False,True,True,True,54.22814,232.6228,5333.340832,4,4,3,4,2,5,5,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
37476,0,54,87268.6,8.304825,17,4,0,False,False,False,True,True,True,True,True,True,True,True,True,54.69435,257.6841,5298.949356,4,4,4,3,2,4,3,3,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,1
434,2,37,80501.9,12.06772,15,0,2,False,True,False,True,False,False,False,False,False,False,False,False,50.24709,112.4551,4216.911911,3,4,4,3,4,4,3,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,1
8629,0,34,45021.58,9.031147,8,2,0,False,False,False,True,False,False,True,True,False,False,False,False,57.86469,127.4738,5381.978758,2,3,4,4,4,4,3,2,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1
9469,1,57,3503.09,12.62767,7,1,3,False,False,False,True,True,True,True,False,False,False,False,True,64.38126,149.9741,6015.602918,4,4,3,3,4,5,4,4,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,1
2315,0,51,85374.14,8.988367,13,0,1,False,True,False,True,False,False,False,True,False,False,False,False,64.31709,124.9781,5429.739241,3,3,4,3,3,5,3,5,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,1
23878,0,87,28679.37,5.898192,8,0,1,False,False,False,True,True,False,True,False,False,False,False,False,42.34953,167.4564,3592.529146,3,3,4,4,2,5,5,4,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,1
25360,4,42,73585.2,11.74964,12,1,0,False,False,False,True,False,False,True,False,False,True,True,True,45.6406,210.1051,4810.343275,3,4,4,5,2,4,5,3,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1
10552,2,81,15094.07,9.034045,14,1,1,False,True,True,True,False,True,False,True,False,True,False,True,65.55327,152.4798,5730.023775,4,4,5,3,4,5,3,5,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,1
3880,1,77,46835.84,8.5269,12,1,0,False,False,False,True,False,False,False,True,False,True,True,False,41.98389,200.1323,4333.830722,4,3,4,5,4,5,4,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
54464,3,48,60325.3,13.42292,13,1,0,False,False,False,True,False,False,True,False,True,True,True,False,3.08219,222.6143,1316.126296,3,4,4,4,3,4,5,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
28717,0,29,29856.65,10.09367,11,0,0,False,True,True,True,False,True,True,True,False,False,False,False,2.105603,129.9915,904.795841,4,3,4,2,6,3,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
488,1,81,61722.44,17.40257,9,1,1,False,False,False,True,False,False,True,False,False,True,True,False,61.48957,230.1051,5514.318979,4,4,5,1,4,5,4,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1
9005,1,45,14774.37,5.14319,11,0,0,True,True,False,True,True,False,True,True,False,True,False,True,51.42373,204.9634,4750.263677,6,5,5,2,5,3,4,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,1
517,0,81,11922.83,11.22579,17,2,0,False,False,False,True,True,True,False,True,True,True,False,True,68.21625,177.4945,6376.421613,3,3,3,5,2,4,3,3,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1
3076,0,62,57559.65,10.02798635,10,1,0,False,True,False,True,True,False,True,True,False,True,False,False,4.933319572,204.963371,854.4182496,3,4,4,4,3,3,4,3,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,1
19637,0,37,23761.42,11.2072,9,1,0,False,True,True,True,True,False,True,False,True,True,False,True,18.34508,184.9496,2281.87219,5,4,3,2,3,4,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
46,1,29,7330.85,9.051903,16,0,0,False,True,True,True,True,True,True,True,True,False,True,True,7.989206,197.5169,1322.416264,3,3,4,4,3,4,4,4,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,1
222,0,33,29581.15,8.620715,14,3,0,True,True,False,True,True,False,False,False,False,True,False,True,15.64015,137.4684,1600.603183,5,3,4,4,4,5,4,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,1
1753,1,30,17739.09,12.15506,18,1,1,False,True,True,True,True,False,True,True,False,False,True,True,5.123883,194.9663,1418.327071,4,3,4,3,4,2,3,2,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,1
3408,1,70,28797.05,8.830393232,16,3,0,True,False,True,True,True,False,False,False,False,False,False,False,18.39607984,124.960655,2035.86052,5,4,4,6,3,4,4,4,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1
2217,2,67,45546.55,15.15496322,14,2,1,False,False,True,True,False,True,False,False,True,False,False,True,8.417226873,95.005709,770.6307096,3,4,4,4,3,3,4,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,1
8800,0,29,88219.46,3.468567,14,0,0,False,False,False,True,False,True,False,False,False,False,False,True,13.00557,94.97283,1618.779462,3,4,3,4,4,3,4,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
27872,4,27,48630.21,11.7323,10,1,0,True,True,False,True,False,True,True,True,False,True,True,True,70.44382,225.1457,7138.308718,3,2,3,5,2,3,3,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1
30228,1,26,20770.05,8.180859,12,0,0,True,True,False,True,False,False,False,True,False,True,False,False,15.49592,129.9621,2116.26369,4,4,4,3,4,3,4,4,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1
524,3,43,36586.61,12.6855,16,1,1,True,False,False,True,True,False,True,False,True,False,False,True,67.75237,179.9656,5832.634128,3,3,3,3,5,2,4,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,1
48969,0,75,62145.59,16.10939031,9,2,1,False,True,False,True,True,True,False,False,True,True,True,True,9.517703088,255.141716,1302.230824,3,2,3,4,3,4,5,3,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,1
6533,0,32,59646.13,13.34933,14,0,1,False,False,True,True,True,False,False,False,True,False,True,False,42.43922,192.4567,3850.216289,3,4,3,4,3,3,3,3,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,1
1409,2,39,11835.48,12.35760773,12,1,0,False,False,True,True,False,True,False,True,False,True,False,True,18.30915793,152.479779,1996.645842,3,3,4,4,2,5,4,4,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,1
975,3,23,22561.45,10.62160932,10,1,2,False,False,False,True,True,False,False,False,False,True,True,False,22.56250894,220.114868,3014.958938,5,4,4,2,4,4,4,4,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1
1305,0,45,26053.32,11.25811,17,1,1,False,True,True,True,True,False,False,True,True,False,True,False,14.10279,204.9797,1570.913875,5,6,5,4,4,5,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
356,3,36,14718.58,7.44039,15,1,1,False,False,False,True,False,False,True,False,True,False,True,True,64.56659,149.9707,5682.278193,3,4,3,4,2,4,3,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,1
1034,3,40,21334.55,8.568261,16,1,0,False,False,False,True,True,True,False,False,True,False,True,True,8.473966,162.4982,1208.504726,4,4,5,3,7,4,2,4,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,1
396,0,48,87568.16,11.11756812,12,0,0,False,True,False,True,False,False,False,True,False,True,True,True,9.734064703,200.132293,1755.645123,4,4,4,3,5,5,3,5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
18547,2,79,75957.34,4.753616,18,0,0,False,True,False,False,True,False,False,False,True,False,True,True,38.6818,159.9805,3367.528814,2,4,3,2,4,3,3,3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,1
27044,3,75,17740.18,18.1762,8,0,0,False,False,True,False,True,False,False,True,False,False,True,True,59.46147,192.4705,5277.177679,2,1,3,4,4,1,2,3,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1
285,1,21,50275.96,13.77481,11,1,0,False,False,True,True,False,False,True,False,False,True,True,True,63.13521,197.6288,5845.877831,3,3,2,4,3,4,5,2,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,1
4059,1,49,25435.29,12.9775086,11,4,0,True,False,False,True,False,False,True,True,False,False,True,True,8.294910436,182.460772,1048.128938,2,2,3,2,5,2,3,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1
417,3,51,10770.7,9.606947,6,0,3,False,True,True,True,True,True,False,False,False,False,True,True,61.74695,182.4653,5450.903985,4,4,4,3,3,5,4,4,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1
2656,1,71,12457.3,10.56362,12,1,0,False,True,True,True,False,False,False,False,True,False,True,False,5.902195,159.9512,605.1321701,2,4,2,7,2,4,2,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1
1148,3,75,49737.57,12.54984,11,0,0,False,False,True,True,True,False,False,True,False,True,False,True,50.94315,162.4676,4946.54616,4,4,5,3,2,4,4,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
4384,0,69,50988.01,9.355409,11,0,0,False,True,False,True,False,True,True,False,True,False,False,False,71.4249,149.9778,6041.492692,4,5,4,5,3,5,4,6,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,1
214,1,35,63599.94,9.339902,7,3,0,True,True,True,True,True,True,True,True,True,False,True,False,64.26648,229.9931,5831.696572,6,5,6,3,3,4,5,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,1
2238,2,89,4025.77,11.33201,9,0,1,True,True,False,True,True,True,False,True,True,True,True,True,19.04207,267.6647,2183.450856,4,3,2,4,3,2,2,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,1
408,2,69,26281.66,7.043749,19,1,2,False,True,False,True,False,False,False,False,False,False,True,True,70.02963,114.9658,5974.900569,3,3,3,4,4,3,3,2,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,1
3068,1,48,84378.57,14.17634,13,0,1,False,True,False,True,False,False,True,True,False,False,False,False,54.03406,127.4738,5135.275111,2,3,2,3,2,4,3,3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1
742,1,75,37556.53,11.40316,8,0,0,True,False,False,True,True,False,True,True,False,False,False,True,11.21716,159.9794,1528.092146,3,3,3,3,2,3,4,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
965,3,64,10093.41,14.15526,6,2,1,False,False,False,True,True,False,True,False,False,True,True,True,51.83423,230.1344,4912.438643,4,4,4,3,3,3,2,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1
27649,0,63,59871.53,11.64537,15,2,0,False,False,False,True,True,True,True,True,False,False,False,True,10.92196,182.497,1256.45775,2,3,4,3,4,5,3,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
2874,3,28,7215.61,13.68359,7,1,0,False,True,False,True,False,False,False,True,False,False,True,True,52.04568,139.965,5082.897328,2,2,4,4,4,2,2,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
19443,4,42,50973.42,7.976555,11,1,1,False,True,False,True,False,True,True,True,False,False,True,True,48.62124,184.9785,4625.174903,1,1,2,3,4,2,2,2,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,1
2713,4,79,10349.38,10.42980353,17,1,0,False,True,False,False,True,False,True,True,False,True,False,True,2.24841574,184.963371,1115.319187,3,3,3,2,4,3,4,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
967,0,30,28936.68,7.259021,15,0,0,False,False,False,False,False,True,False,True,True,False,False,False,14.08217,120.0049,1875.470621,3,3,2,4,3,4,3,5,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1
4818,2,35,28813.13,14.14138,17,0,1,False,False,False,True,True,True,False,True,False,False,True,True,71.81426,162.5119,6382.61699,3,1,2,4,3,4,4,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,1
40041,2,74,50656.38,14.37122,10,0,1,False,True,False,True,True,False,False,True,False,False,False,True,25.11299,125.0073,2275.551071,3,3,3,4,4,4,3,4,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1
82,3,49,20896.4,10.03906526,11,3,0,False,False,False,True,True,True,False,False,True,False,False,True,23.32691904,139.987503,2649.830017,4,5,4,3,6,3,2,3,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
809,2,60,19746.8,6.549501,19,0,1,False,False,False,True,False,False,False,True,True,False,False,True,4.115815,137.4872,451.0754045,3,3,2,3,5,3,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,1
5221,2,23,21294.1,15.27192,13,0,1,False,False,False,False,False,True,True,True,False,True,True,True,57.37711,245.1457,5558.647659,3,3,3,6,2,4,3,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
1869,1,83,8497.8,10.34957334,8,0,1,False,True,False,True,True,False,True,False,False,True,False,False,4.241019424,172.440432,1001.860025,3,2,4,2,4,3,3,2,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
5275,3,27,23102.45,10.89462,18,2,0,False,False,False,True,False,False,False,False,True,True,False,True,3.115729,129.9483,1079.325698,4,3,3,3,3,4,2,2,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,1
143,1,25,60004.11,10.79749,13,0,0,False,False,False,True,False,False,False,True,False,True,False,False,52.14985,129.9621,5075.832913,4,3,3,3,6,3,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3006,3,77,75066.56,11.23380581,16,0,0,False,True,False,True,False,True,False,True,False,True,False,True,6.585140105,120.003499,942.2015895,1,1,1,4,2,3,3,3,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,1
1476,5,20,41375.24,14.25234,6,1,1,False,True,False,True,False,False,True,True,False,True,True,True,3.511593,242.6281,1172.010209,3,3,3,4,4,4,2,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
4555,3,31,14829.89,14.68473,9,0,0,False,False,False,True,False,True,False,False,True,True,False,False,58.4219,119.9897,5259.588349,3,3,3,4,4,4,4,5,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,1
777,4,43,77380.28,10.7808,14,1,0,False,True,False,True,True,False,False,False,False,True,True,True,4.310974,240.1149,1024.131285,2,3,2,4,3,3,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,1
1132,4,65,9612.82,9.329583,7,0,0,False,True,False,True,False,False,False,True,False,False,False,True,12.57563,124.9781,1185.107111,3,4,3,6,2,5,7,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
109,4,20,76136.04,12.1663565,8,0,1,False,False,False,True,True,False,True,False,False,False,False,True,8.932053699,167.456419,1197.180331,4,4,3,3,3,3,5,2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,1
51003,0,37,30320.37,7.885518,19,0,0,False,False,False,True,True,True,False,True,False,True,True,False,68.03309,222.6792,6349.320467,5,5,4,3,3,6,4,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,1
30955,1,64,27549.98,8.76848,16,2,0,True,False,True,True,True,False,True,False,False,False,True,True,10.59517,182.4433,1587.727149,4,4,4,3,5,4,3,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
23191,0,80,13502.99,9.762221,15,1,1,False,True,False,True,False,False,True,False,False,False,False,True,39.7266,134.9509,3246.325481,1,1,2,4,4,2,3,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,1
1347,1,51,42912.49,8.992821,12,2,1,False,False,False,True,False,False,False,True,False,False,False,True,6.03955,124.9781,685.3879681,4,3,5,2,4,2,5,3,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,1
799,4,49,31644.7,15.76975133,8,1,0,False,False,True,True,True,False,True,True,True,False,True,True,11.96148946,227.475448,1599.474597,3,3,4,3,4,4,5,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
2500,2,43,14890.08,1.33256,10,0,0,False,False,False,True,True,True,False,False,False,True,False,True,61.32236,172.4624,5494.745121,3,2,3,4,3,5,4,2,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1
38839,1,76,9898.75,4.323681,11,1,0,True,True,False,True,True,False,True,False,False,False,True,True,64.30983,182.4433,6031.932533,3,4,4,5,3,3,4,3,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
1623,0,52,15358.09,10.74978,15,1,2,False,True,False,True,False,False,False,True,False,False,True,False,50.60009,159.965,4462.198964,2,2,2,5,2,3,3,3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,1
9049,1,49,49781.85,10.58941533,13,1,0,False,True,False,True,True,False,False,False,False,False,False,True,8.249941923,112.484375,859.8649518,6,5,5,4,3,5,4,5,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,1
566,3,81,96126.76,9.654031047,16,3,1,False,False,False,True,False,False,False,True,True,False,False,True,21.1307851,137.487242,1807.178649,5,5,4,5,4,5,4,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1
834,2,41,32296.27,8.627473352,13,2,0,True,False,False,True,False,True,True,False,True,True,True,True,4.44463064,245.131966,1128.690355,4,3,3,2,5,3,2,3,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,1
1630,1,59,54797.32,12.12235,10,2,0,False,False,False,True,True,False,True,True,True,False,False,True,63.99841,172.4885,5909.655057,5,5,5,3,5,4,4,3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1
193,5,82,33144.92,11.41366,14,2,0,True,True,False,True,False,False,False,True,False,True,True,False,54.30563,220.1323,5083.752685,5,4,4,3,6,4,3,1,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,1
73891,0,30,9444.74,11.44018,6,1,1,False,True,False,True,True,False,True,True,False,True,False,True,65.66392,172.4871,5888.414969,4,4,4,4,4,4,4,5,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,1
26893,3,47,38734.57,14.65844,5,0,0,True,True,True,True,False,True,True,False,False,True,False,False,11.62388,162.4526,1415.214639,2,3,2,4,4,3,2,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
1142,1,50,59610.65,5.672413,8,0,0,False,False,False,True,False,True,True,False,False,True,False,False,3.152098,162.4526,696.7035556,3,3,5,5,3,3,3,4,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,1
3231,0,46,59689.49,11.24745547,11,1,0,True,True,True,True,True,False,False,False,True,False,False,False,12.63923748,137.469817,1534.097093,2,1,1,5,3,4,5,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1
2604,2,25,50560.17,7.823058882,9,0,0,False,False,True,True,False,False,False,False,False,True,False,True,8.650238791,137.439154,1090.76661,4,5,5,2,4,3,3,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
442,4,30,28791.24,13.67308,11,1,0,False,True,False,True,False,False,False,True,False,False,False,True,46.076,92.5018,4044.807347,3,3,1,3,5,2,2,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1
158,1,78,17583.94,14.38703,9,2,2,False,True,True,True,True,True,False,True,True,True,False,True,71.13694,197.4945,6195.809016,4,3,4,2,7,3,2,3,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,1
541,2,78,32498.09,15.59122,11,2,3,False,False,True,True,False,False,False,False,True,False,False,True,16.64412,124.9643,1333.45659,3,3,3,3,5,4,4,5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
3599,3,27,49497.16,15.81274,13,0,1,False,True,True,True,True,False,False,False,False,True,False,False,4.72236,169.9447,865.1029349,3,3,4,3,3,2,2,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,1
885,0,71,5846.29,10.3617,16,2,0,False,True,False,True,False,False,True,False,False,True,False,False,3.374565,139.9349,906.5332012,3,4,4,3,3,4,3,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2000,2,38,86111.94,5.287739,11,1,0,False,False,False,True,True,False,True,True,True,False,False,True,55.97115,160.0122,4934.232191,4,3,2,3,3,3,3,3,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,1
3102,1,35,13870.96,8.792014962,12,1,0,False,False,False,True,False,True,True,True,False,True,True,True,12.95969924,245.145743,1896.10656,4,4,3,3,4,2,3,2,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1
429,0,64,53761.21,15.32417,12,1,0,False,True,False,True,True,True,False,False,True,True,False,True,66.91238,184.9715,5826.681585,2,2,2,4,4,3,4,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1
9145,0,89,38411.45,8.846501,14,0,0,False,False,False,True,True,False,False,True,False,True,True,False,2.367066,232.6378,1136.589804,3,4,3,4,3,3,5,3,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1
10052,3,66,117333.44,12.02079888,13,1,0,True,False,False,True,True,False,False,True,True,False,False,False,7.182441329,169.992756,785.4118808,4,3,4,4,3,3,3,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1
31860,1,46,32123.33,11.32285,12,1,1,False,True,False,True,False,False,True,False,True,False,True,False,54.26701,162.447,5157.491329,2,2,2,2,3,3,3,4,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
16882,1,27,41151.14,8.272244827,11,3,0,False,False,False,True,True,False,False,True,False,False,False,False,16.0708543,157.483594,1575.683555,3,3,4,6,2,4,4,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
5491,3,68,38284.67,12.54574,14,0,0,False,False,False,True,False,False,True,True,False,False,True,False,46.63416,182.4608,4271.125651,4,4,4,3,4,4,4,4,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
1251,6,42,58187.53,8.645688486,12,1,1,False,True,True,True,True,True,False,False,True,False,False,True,2.684151079,139.987503,991.424632,3,3,4,4,3,2,4,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
29737,3,59,57227.25,11.4115,15,0,0,False,True,False,False,True,True,False,False,True,False,False,False,58.25985,127.5112,4979.764199,4,4,3,3,3,4,2,3,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,1
64,1,71,23856.19,7.636536,11,1,0,True,True,False,False,False,False,False,False,False,False,True,True,4.38777,127.4421,890.2145776,3,3,3,3,3,3,3,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
30975,4,37,24903.99,6.860771245,5,0,0,False,True,False,True,True,False,True,False,False,False,False,True,11.85998919,134.980139,1299.066214,4,4,5,3,5,3,3,5,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
21519,3,23,36537.4,9.270473,10,3,0,False,True,True,True,False,False,True,True,False,False,True,True,64.9277,182.4608,5835.311159,7,6,5,4,4,6,3,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,1
1503,3,52,20052.51,6.789265,11,2,2,False,True,False,True,False,False,False,True,False,False,False,False,62.03303,124.9781,5249.37739,3,4,3,2,4,2,3,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,1
5518,0,32,10056.65,10.27047,11,0,1,False,False,False,True,False,False,True,False,True,True,False,True,60.36626,139.9678,5295.005642,5,5,4,4,3,4,4,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
